date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-08,2299082,2050557,34253,14402889,30322898,16197,20763,112,88787,23981,44725787,112768,0.14363117196367764,214272
2021-12-09,2313331,2070000,34366,14490486,30351226,14249,19443,113,87597,28328,44841712,115925,0.12291567824024154,208965
2021-12-10,2325730,2089039,34486,14577701,30374127,12399,19039,120,87215,22901,44951828,110116,0.11259944058992336,202205
2021-12-11,2334811,2097327,34586,14640375,30381192,9081,8288,100,62674,7065,45021567,69739,0.1302140839415535,202898
2021-12-12,2338931,2105013,34708,14668756,30389477,4120,7686,122,28381,8285,45058233,36666,0.11236567937598865,199210
2021-12-13,2350823,2132274,34821,14751700,30425679,11892,27261,113,82944,36202,45177379,119146,0.0998103167542343,183728
2021-12-14,2367521,2153109,34931,14848469,30448514,16698,20835,110,96769,22835,45296983,119604,0.13961071536069028,179481
2021-12-15,2379136,2171985,35054,14923935,30471730,11615,18876,123,75466,23216,45395665,98682,0.11770130317585781,172097
2021-12-16,2388628,2189219,35150,15002415,30501134,9492,17234,96,78480,29404,45503549,107884,0.08798338956657151,164259
2021-12-17,2397587,2205788,35236,15079332,30525145,8959,16569,86,76917,24011,45604477,100928,0.08876624920735574,156563
2021-12-18,2403569,2212912,35337,15129107,30535240,5982,7124,101,49775,10095,45664347,59870,0.09991648571905797,155320
2021-12-19,2407310,2219286,35405,15158831,30545239,3741,6374,68,29724,9999,45704070,39723,0.09417717695038139,152619
2021-12-20,2415889,2241646,35482,15232217,30577300,8579,22360,77,73386,32061,45809517,105447,0.08135840754122925,138761
2021-12-21,2427720,2258180,35562,15314750,30598425,11831,16534,80,82533,21125,45913175,103658,0.11413494375735592,133978
2021-12-22,2435409,2272943,35645,15393496,30617587,7689,14763,83,78746,19162,46011083,97908,0.07853290844466233,126821
2021-12-23,2442767,2285488,35702,15482856,30633038,7358,12545,57,89360,15451,46115894,104811,0.07020255507532606,121577
2021-12-24,2444812,2297655,35776,15503619,30637291,2045,12167,74,20763,4253,46140910,25016,0.08174768148385034,111381
2021-12-25,2445900,2302965,35843,15517236,30642582,1088,5310,67,13617,5291,46159818,18908,0.057541781256610955,107092
2021-12-26,2447915,2307822,35918,15538294,30652225,2015,4857,75,21058,9643,46190519,30701,0.06563304126901404,104175
2021-12-27,2454770,2325918,35968,15594137,30674764,6855,18096,50,55843,22539,46268901,78382,0.08745630374320634,92884
2021-12-28,2463847,2338830,36037,15653566,30691507,9077,12912,69,59429,16743,46345073,76172,0.1191645223966812,88980
2021-12-29,2469997,2339236,36107,15697603,30707443,6150,406,70,44037,15936,46405046,59973,0.10254614576559452,94654
2021-12-30,2475748,2339531,36162,15737168,30721212,5751,295,55,39565,13769,46458380,53334,0.10782990212622343,100055
2021-12-31,2480744,2339862,36202,15772664,30728248,4996,331,40,35496,7036,46500912,42532,0.1174644973196652,104680
2022-01-01,2481832,2340023,36219,15778897,30731452,1088,161,17,6233,3204,46510349,9437,0.11529087633781922,105590
