zacatek_14_dni;zacatek_tyden;datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;incidence14_100;incidence_65_14_100
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ020;Středočeský kraj;CZ0208;Nymburk;602.660428600000;624.107473400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ020;Středočeský kraj;CZ0209;Praha-východ;533.000680400000;359.815774300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ020;Středočeský kraj;CZ020A;Praha-západ;652.881383100000;354.716013500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ020;Středočeský kraj;CZ020B;Příbram;754.969418900000;469.364455100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ020;Středočeský kraj;CZ020C;Rakovník;361.758036000000;232.298029700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0311;České Budějovice;568.648770000000;310.411953400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;349.275456400000;210.507850100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;340.713624100000;259.370391000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0314;Písek;515.456717000000;438.067424200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0315;Prachatice;309.937620100000;168.517049900000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0316;Strakonice;463.460125400000;243.276118300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ031;Jihočeský kraj;CZ0317;Tábor;539.012622400000;311.977212000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0321;Domažlice;344.816473800000;129.063483100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0322;Klatovy;394.653087200000;200.443084700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;638.768787300000;373.891942700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;527.658770100000;300.647548500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;713.937408500000;491.352201200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0326;Rokycany;437.698838800000;148.735746100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ032;Plzeňský kraj;CZ0327;Tachov;294.464075300000;415.454923100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ041;Karlovarský kraj;CZ0411;Cheb;351.397952700000;464.789493500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;302.217422300000;259.077844700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ041;Karlovarský kraj;CZ0413;Sokolov;233.528318100000;271.034645200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0421;Děčín;287.165552400000;304.542452400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0422;Chomutov;407.375986400000;399.841820800000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0423;Litoměřice;643.446869600000;373.258128700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0424;Louny;281.459436300000;266.793146300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0425;Most;241.701579100000;102.736527500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0426;Teplice;288.211230900000;206.759443300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;503.611590600000;342.080013300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ051;Liberecký kraj;CZ0511;Česká Lípa;271.055179000000;207.363949000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;462.130653900000;408.355583400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ051;Liberecký kraj;CZ0513;Liberec;757.291061600000;472.725189000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ051;Liberecký kraj;CZ0514;Semily;454.809236500000;328.600657200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;413.311176400000;398.770457700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ052;Královéhradecký kraj;CZ0522;Jičín;193.641076800000;140.878140400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ052;Královéhradecký kraj;CZ0523;Náchod;783.935684500000;562.727573600000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;353.980071200000;170.762944400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ052;Královéhradecký kraj;CZ0525;Trutnov;273.779857200000;143.996886500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ053;Pardubický kraj;CZ0531;Chrudim;383.317560900000;281.417235600000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ053;Pardubický kraj;CZ0532;Pardubice;365.934986600000;223.061084400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ053;Pardubický kraj;CZ0533;Svitavy;424.601995500000;389.105058300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;488.880853300000;305.940946200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;376.126007400000;340.187102900000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ063;Kraj Vysočina;CZ0632;Jihlava;632.766571600000;492.170022300000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;578.130618700000;326.379111700000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ063;Kraj Vysočina;CZ0634;Třebíč;521.613572700000;521.769632100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;701.602938400000;505.973893400000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0641;Blansko;507.623515600000;562.299178800000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0642;Brno-město;523.409187400000;375.045622100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;468.300673900000;372.745976000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0644;Břeclav;245.934767000000;203.014988500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0645;Hodonín;617.761119300000;532.448008000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0646;Vyškov;318.595578600000;175.339366500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ064;Jihomoravský kraj;CZ0647;Znojmo;308.698655800000;251.311670500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ071;Olomoucký kraj;CZ0711;Jeseník;466.182048000000;488.095238000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ071;Olomoucký kraj;CZ0712;Olomouc;673.116124200000;389.138154600000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ071;Olomoucký kraj;CZ0713;Prostějov;549.491007400000;315.387348900000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ071;Olomoucký kraj;CZ0714;Přerov;421.582556000000;223.877858100000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ071;Olomoucký kraj;CZ0715;Šumperk;496.607621800000;400.015534500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ072;Zlínský kraj;CZ0721;Kroměříž;617.031981200000;359.372894200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;1073.643356300000;877.490174800000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ072;Zlínský kraj;CZ0723;Vsetín;431.160785200000;270.464582800000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ072;Zlínský kraj;CZ0724;Zlín;673.094984600000;418.804054200000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;385.383800700000;359.545944800000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;476.101742200000;401.701884900000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0803;Karviná;384.047027400000;262.566387500000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;401.116264300000;218.678508900000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0805;Opava;593.522322300000;409.717814000000
2020-09-29;2020-10-06;2020-10-13;2020-10-12;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;562.245232600000;522.944580200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ010;Hl. m. Praha;CZ0100;Praha;723.942196300000;445.123941900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0201;Benešov;734.303015600000;640.774799400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0202;Beroun;559.658313800000;325.807373500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0203;Kladno;539.394412600000;293.658231800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0204;Kolín;725.958118500000;679.934488000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0205;Kutná Hora;389.038349900000;351.869305600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0206;Mělník;622.129512700000;366.730233200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;625.934875100000;433.495894200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0208;Nymburk;652.221319100000;666.419844500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ0209;Praha-východ;575.122314700000;424.582613700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ020A;Praha-západ;722.522064000000;388.905508700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ020B;Příbram;867.910758900000;537.020592800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ020;Středočeský kraj;CZ020C;Rakovník;457.146970900000;292.523444800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0311;České Budějovice;698.304773200000;391.960856500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;399.636103700000;219.279010600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;426.719004900000;503.483700300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0314;Písek;585.301800600000;482.509047000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0315;Prachatice;355.055121800000;237.906423400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0316;Strakonice;535.522523000000;310.852817900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ031;Jihočeský kraj;CZ0317;Tábor;623.812076600000;357.191300800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0321;Domažlice;351.261641500000;137.129950700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0322;Klatovy;436.317342700000;247.916446800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;727.815523900000;403.605209700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;590.662802400000;308.356460000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;808.962352600000;537.211740000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0326;Rokycany;539.018014500000;178.482895300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ032;Plzeňský kraj;CZ0327;Tachov;384.643698400000;560.864146200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ041;Karlovarský kraj;CZ0411;Cheb;366.676124500000;470.194022500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;349.248375600000;303.606849300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ041;Karlovarský kraj;CZ0413;Sokolov;285.675418300000;306.386990300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0421;Děčín;311.867965600000;319.219197100000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0422;Chomutov;446.592928100000;439.386616200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0423;Litoměřice;730.353979300000;423.025879200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0424;Louny;324.139760700000;296.436829300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0425;Most;263.186163900000;98.066685300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0426;Teplice;330.048345100000;242.544731600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;562.268514600000;392.140503100000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ051;Liberecký kraj;CZ0511;Česká Lípa;319.457889600000;217.479263600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;527.203944100000;434.532223400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ051;Liberecký kraj;CZ0513;Liberec;854.657055300000;527.160210800000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ051;Liberecký kraj;CZ0514;Semily;547.930415500000;427.800855600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;496.703858500000;451.386004200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ052;Královéhradecký kraj;CZ0522;Jičín;221.125616800000;164.357830400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ052;Královéhradecký kraj;CZ0523;Náchod;826.679277500000;558.589870900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;424.524142400000;231.749710300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ052;Královéhradecký kraj;CZ0525;Trutnov;366.169963800000;175.131348500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ053;Pardubický kraj;CZ0531;Chrudim;450.230850800000;318.324414000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ053;Pardubický kraj;CZ0532;Pardubice;410.964369700000;297.414779200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ053;Pardubický kraj;CZ0533;Svitavy;507.030373800000;445.361211300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;592.297956900000;352.187833500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;409.840383500000;350.192605900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ063;Kraj Vysočina;CZ0632;Jihlava;668.849227300000;514.541387000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;630.687947700000;345.577883000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ063;Kraj Vysočina;CZ0634;Třebíč;610.053244200000;679.615907300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;750.689754300000;531.485182100000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0641;Blansko;602.917460700000;642.627632900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0642;Brno-město;598.144467200000;393.923757500000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;523.499612700000;409.052402200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0644;Břeclav;280.331238000000;246.209666900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0645;Hodonín;714.550190600000;604.485091400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0646;Vyškov;385.782401300000;231.900452400000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ064;Jihomoravský kraj;CZ0647;Znojmo;369.913686800000;277.765530600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ071;Olomoucký kraj;CZ0711;Jeseník;481.984829300000;500.000000000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ071;Olomoucký kraj;CZ0712;Olomouc;669.294013700000;406.149658700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ071;Olomoucký kraj;CZ0713;Prostějov;588.148666300000;324.271499600000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ071;Olomoucký kraj;CZ0714;Přerov;457.872629500000;231.218115700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ071;Olomoucký kraj;CZ0715;Šumperk;538.129998200000;438.851994200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ072;Zlínský kraj;CZ0721;Kroměříž;706.264298500000;408.786667200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;1116.532842000000;911.370104300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ072;Zlínský kraj;CZ0723;Vsetín;470.230371000000;284.158992000000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ072;Zlínský kraj;CZ0724;Zlín;751.361843300000;441.107228700000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;433.420308500000;395.500539300000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;534.799217300000;446.863635200000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0803;Karviná;415.306669200000;298.370894900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;428.165222900000;232.135647900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0805;Opava;637.213736100000;441.456517900000
2020-09-30;2020-10-07;2020-10-14;2020-10-13;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;602.539474300000;538.416313300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ010;Hl. m. Praha;CZ0100;Praha;781.483028000000;489.715964700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0201;Benešov;816.786368100000;709.254549000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0202;Beroun;656.441330500000;325.807373500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0203;Kladno;567.024861300000;321.774445400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0204;Kolín;781.501222900000;714.675666200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0205;Kutná Hora;445.745634800000;383.286207900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0206;Mělník;645.001921200000;391.178915400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;667.357036000000;454.337043000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0208;Nymburk;662.133497200000;523.615592100000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ0209;Praha-východ;621.564116600000;449.769717900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ020A;Praha-západ;788.145013300000;431.642377800000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ020B;Příbram;968.689185400000;575.077170200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ020;Středočeský kraj;CZ020C;Rakovník;518.339872500000;318.334337000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0311;České Budějovice;796.312460700000;413.005734700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;440.249528800000;280.677133500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;477.440127000000;539.083557900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0314;Písek;695.657032700000;545.997079500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0315;Prachatice;423.712189500000;317.208564600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0316;Strakonice;577.912168600000;324.368157800000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ031;Jihočeský kraj;CZ0317;Tábor;715.434475300000;438.576660400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0321;Domažlice;385.098772100000;185.528756900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0322;Klatovy;489.555002600000;279.565354900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;813.259213500000;487.792799400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;688.319052400000;400.863398000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;900.236312000000;563.417190700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0326;Rokycany;591.703985800000;188.398611700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ032;Plzeňský kraj;CZ0327;Tachov;406.728504100000;571.250519300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ041;Karlovarský kraj;CZ0411;Cheb;376.497806400000;508.025725500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;379.731400900000;323.847305900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ041;Karlovarský kraj;CZ0413;Sokolov;323.085294500000;365.307565400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0421;Děčín;385.975204900000;403.610479100000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0422;Chomutov;542.634418000000;575.596467300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0423;Litoměřice;798.041247400000;497.677504900000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0424;Louny;369.127129600000;326.080512200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0425;Most;300.784187300000;140.095264700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0426;Teplice;378.083550200000;282.306163000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;617.573614400000;467.231237700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ051;Liberecký kraj;CZ0511;Česká Lípa;366.892545900000;232.652235400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;614.335976700000;481.650175300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ051;Liberecký kraj;CZ0513;Liberec;907.041098600000;570.135228000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ051;Liberecký kraj;CZ0514;Semily;620.807859900000;502.201004400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;589.835832000000;465.232200700000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ052;Královéhradecký kraj;CZ0522;Jičín;291.086263900000;205.447288000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ052;Královéhradecký kraj;CZ0523;Náchod;858.509612700000;546.176762600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;479.951626900000;268.341769800000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ052;Královéhradecký kraj;CZ0525;Trutnov;437.369679000000;221.833041400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ053;Pardubický kraj;CZ0531;Chrudim;496.114249600000;336.778003300000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ053;Pardubický kraj;CZ0532;Pardubice;455.993752800000;303.134294200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ053;Pardubický kraj;CZ0533;Svitavy;543.452215500000;478.177300600000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;669.679985500000;380.647456400000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;470.947690000000;400.220121000000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ063;Kraj Vysočina;CZ0632;Jihlava;745.414862500000;563.758389200000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;688.777627100000;383.975425500000
2020-10-01;2020-10-08;2020-10-15;2020-10-14;CZ063;Kraj Vysočina;CZ0634;Třebíč;671.419546900000;749.769807500000
