date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-16,2388977,2188545,35156,15002496,30504125,9496,17108,96,78486,29817,45506621,108303,0.08767993499718382,165276
2021-12-17,2397939,2204967,35244,15079418,30528670,8962,16422,88,76922,24545,45608088,101467,0.0883242827717386,157728
2021-12-18,2403923,2212075,35346,15129199,30538846,5984,7108,102,49781,10176,45668045,59957,0.09980486014977401,156502
2021-12-19,2407664,2218476,35414,15158923,30548935,3741,6401,68,29724,10089,45707858,39813,0.09396428302313314,153774
2021-12-20,2416263,2240798,35493,15232315,30582095,8599,22322,79,73392,33160,45814410,106552,0.08070238005856295,139972
2021-12-21,2428103,2257291,35574,15314874,30603971,11840,16493,81,82559,21876,45918845,104435,0.11337195384689042,135238
2021-12-22,2435795,2272218,35658,15393630,30623775,7692,14927,84,78756,19804,46017405,98560,0.07804383116883117,127919
2021-12-23,2443154,2284928,35716,15482996,30639984,7359,12710,58,89366,16209,46122980,105575,0.06970400189438787,122510
2021-12-24,2445199,2297236,35793,15503762,30644489,2045,12308,77,20766,4505,46148251,25271,0.08092279688180128,112170
2021-12-25,2446288,2302633,35860,15517378,30649892,1089,5397,67,13616,5403,46167270,19019,0.05725853094274147,107795
2021-12-26,2448302,2307571,35944,15538439,30659671,2014,4938,84,21061,9779,46198110,30840,0.06530479896238651,104787
2021-12-27,2455157,2325806,35995,15594281,30683818,6855,18235,51,55842,24147,46278099,79989,0.08569928365150208,93356
2021-12-28,2464235,2338780,36067,15653712,30701388,9078,12974,72,59431,17570,46355100,77001,0.11789457279775588,89388
2021-12-29,2470386,2349318,36141,15697760,30718578,6151,10538,74,44048,17190,46416338,61238,0.10044416865345047,84927
2021-12-30,2476138,2358069,36199,15737332,30735038,5752,8751,58,39572,16460,46472370,56032,0.1026556253569389,81870
2021-12-31,2481133,2366752,36253,15772838,30743381,4995,8683,54,35506,8343,46516219,43849,0.11391365823621975,78128
2022-01-01,2482221,2371098,36297,15781540,30747534,1088,4346,44,8702,4153,46529074,12855,0.08463632827693504,74826
2022-01-02,2484146,2374971,36347,15801129,30758993,1925,3873,50,19589,11459,46560122,31048,0.06200077299665035,72828
2022-01-03,2493485,2387807,36408,15874571,30798456,9339,12836,61,73442,39463,46673027,112905,0.08271555732695629,69270
2022-01-04,2503659,2396287,36467,15946096,30823112,10174,8480,59,71525,24656,46769208,96181,0.1057797278048679,70905
2022-01-05,2511040,2403900,36506,15999674,30844805,7381,7613,39,53578,21693,46844479,75271,0.09805901343146763,70634
2022-01-06,2517676,2409004,36562,16056937,30867281,6636,5104,56,57263,22476,46924218,79739,0.08322151017695231,72110
2022-01-07,2524342,2410022,36607,16125258,30883427,6666,1018,45,68321,16146,47008685,84467,0.07891839416576887,77713
2022-01-08,2528301,2410117,36649,16165627,30890615,3959,95,42,40369,7188,47056242,47557,0.08324747145530627,81535
2022-01-09,2531064,2410179,36671,16189478,30898872,2763,62,22,23851,8257,47088350,32108,0.08605332004484864,84214
2022-01-10,2538406,2410511,36713,16260953,30931952,7342,332,42,71475,33080,47192905,104555,0.0702214145664961,91182
2022-01-11,2550783,2410799,36747,16338972,30952536,12377,288,34,78019,20584,47291508,98603,0.12552356419175886,103237
2022-01-12,2562235,2410981,36765,16400322,30969096,11452,182,18,61350,16560,47369418,77910,0.14699011680143756,114489
