date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-29,1758351,1678972,30809,11648098,28886788,5752,1804,26,44950,86946,40534886,131896,0.04361011706192758,48570
2021-10-30,1763408,1679794,30832,11686148,28918944,5057,822,23,38050,32156,40605092,70206,0.07203088055151981,52782
2021-10-31,1766184,1680755,30863,11710833,28956982,2776,961,31,24685,38038,40667815,62723,0.044258087145066405,54566
2021-11-01,1773788,1684178,30894,11775060,29005519,7604,3423,31,64227,48537,40780579,112764,0.06743286864602178,58716
2021-11-02,1783706,1687382,30929,11835168,29038811,9918,3204,35,60108,33292,40873979,93400,0.10618843683083512,65395
2021-11-03,1793175,1690994,30974,11878007,29076625,9469,3612,45,42839,37814,40954632,80653,0.117404188312896,71207
2021-11-04,1801632,1694706,31019,11921694,29117945,8457,3712,45,43687,41320,41039639,85007,0.09948592468855506,75907
2021-11-05,1810875,1698935,31076,11972081,29183334,9243,4229,57,50387,65389,41155415,115776,0.07983519900497513,80864
2021-11-06,1816614,1701041,31126,12007189,29220007,5739,2106,50,35108,36673,41227196,71781,0.07995151920424624,84447
2021-11-07,1819623,1703359,31165,12025477,29244825,3009,2318,39,18288,24818,41270302,43106,0.06980466756368023,85099
2021-11-08,1828891,1710023,31213,12075325,29299204,9268,6664,48,49848,54379,41374529,104227,0.08892129678490218,87655
2021-11-09,1843450,1715580,31273,12144506,29337893,14559,5557,60,69181,38689,41482399,107870,0.1349680170575693,96597
2021-11-10,1856966,1721816,31345,12208637,29379031,13516,6236,72,64131,41138,41587668,105269,0.1283948740844883,103805
2021-11-11,1867378,1724926,31414,12272794,29427541,10412,3110,69,64157,48510,41700335,112667,0.09241392776944447,111038
2021-11-12,1881604,1732310,31482,12345864,29493046,14226,7384,68,73070,65505,41838910,138575,0.10265920981418004,117812
2021-11-13,1890776,1735969,31554,12391842,29527443,9172,3659,72,45978,34397,41919285,80375,0.11411508553654744,123253
2021-11-14,1896439,1739632,31615,12420181,29551551,5663,3663,61,28339,24108,41971732,52447,0.10797567067706447,125192
2021-11-15,1907978,1749815,31705,12487033,29609312,11539,10183,90,66852,57761,42096345,124613,0.09259868553040213,126458
2021-11-16,1930487,1758651,31771,12582484,29658806,22509,8836,66,95451,49494,42241290,144945,0.15529338714684882,140065
2021-11-17,1944632,1767149,31853,12644246,29682130,14145,8498,82,61762,23324,42326376,85086,0.16624356533389748,145630
2021-11-18,1958042,1775403,31971,12708487,29731795,13410,8254,118,64241,49665,42440282,113906,0.11772865345109125,150668
2021-11-19,1980996,1784635,32078,12800000,29795895,22954,9232,107,91513,64100,42595895,155613,0.14750695635968716,164283
2021-11-20,1995407,1784889,32163,12865683,29828834,14411,254,85,65683,32939,42694517,98622,0.14612358297337308,178355
2021-11-21,2003662,1785024,32265,12901756,29854053,8255,135,102,36073,25219,42755809,61292,0.13468315603993997,186373
2021-11-22,2018154,1785495,32360,12978292,29895359,14492,471,95,76536,41306,42873651,117842,0.12297822508104071,200299
2021-11-23,2044018,1785831,32408,13063998,29920365,25864,336,48,85706,25006,42984363,110712,0.233615145603006,225779
