date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-26,2111411,1858203,32864,13384073,30043228,20368,13098,117,99951,29331,43427301,129282,0.15754706765056234,220344
2021-11-27,2123936,1863948,32959,13458514,30051125,12525,5745,95,74441,7897,43509639,82338,0.15211688406325147,227029
2021-11-28,2133241,1869753,33079,13508405,30061399,9305,5805,120,49891,10274,43569804,60165,0.15465802376797141,230409
2021-11-29,2150850,1892266,33187,13595555,30109378,17609,22513,108,87150,47979,43704933,135129,0.13031251618823494,225397
2021-11-30,2172855,1911623,33307,13709651,30137220,22005,19357,120,114096,27842,43846871,141938,0.155032478969691,227925
2021-12-01,2193994,1920240,33445,13810283,30162394,21139,8617,138,100632,25174,43972677,125806,0.1680285518973658,240309
2021-12-02,2212597,1940717,33569,13911524,30192926,18603,20477,124,101241,30532,44104450,131773,0.14117459570625243,238311
2021-12-03,2230267,1961413,33688,14011426,30217896,17670,20696,119,99902,24970,44229322,124872,0.1415049010186431,235166
2021-12-04,2241244,1970598,33797,14083292,30225229,10977,9185,109,71866,7333,44308521,79199,0.13860023485145015,236849
2021-12-05,2247574,1979052,33907,14122569,30233868,6330,8454,110,39277,8639,44356437,47916,0.1321061858251941,234615
2021-12-06,2263112,2006038,34030,14209821,30273202,15538,26986,123,87252,39334,44483023,126586,0.12274659125021724,223044
2021-12-07,2282594,2030907,34136,14313974,30296556,19482,24869,106,104153,23354,44610530,127507,0.1527916114409405,217551
2021-12-08,2298779,2051717,34247,14402738,30320200,16185,20810,111,88764,23644,44722938,112408,0.1439844139207174,212815
2021-12-09,2313018,2071160,34358,14490327,30348133,14239,19443,111,87589,27933,44838460,115522,0.12325790758470248,207500
2021-12-10,2325415,2090259,34476,14577539,30370632,12397,19099,118,87212,22499,44948171,109711,0.11299687360428763,200680
2021-12-11,2334497,2098495,34575,14640209,30377583,9082,8236,99,62670,6951,45017792,69621,0.1304491460909783,201427
2021-12-12,2338610,2106058,34697,14668587,30385774,4113,7563,122,28378,8191,45054361,36569,0.11247231261450956,197855
2021-12-13,2350499,2133067,34807,14751526,30420790,11889,27009,110,82939,35016,45172316,117955,0.10079267517273537,182625
2021-12-14,2367193,2153655,34913,14847646,30442933,16694,20588,106,96120,22143,45290579,118263,0.14115995704489148,178625
2021-12-15,2378809,2172378,35035,14923107,30465294,11616,18723,122,75461,22361,45388401,97822,0.1187462942896281,171396
2021-12-16,2388301,2172952,35129,15001574,30492028,9492,574,94,78467,26734,45493602,105201,0.09022727920837255,180220
2021-12-17,2397266,2173553,35196,15078479,30514531,8965,601,67,76905,22503,45593010,99408,0.09018388862063416,188517
2021-12-18,2403249,2173745,35266,15128218,30523880,5983,192,70,49739,9349,45652098,59088,0.10125575412943406,194238
2021-12-19,2406989,2173844,35288,15154694,30533039,3740,99,22,26476,9159,45687733,35635,0.10495299565034376,197857
