date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-17,1944942,1766995,31867,12644399,29688999,14148,8567,82,61771,23577,42333398,85348,0.16576838355907578,146080
2021-11-18,1958352,1775287,31987,12708655,29739710,13410,8292,120,64256,50711,42448365,114967,0.11664216688267068,151078
2021-11-19,1981313,1784559,32097,12800168,29805082,22961,9272,110,91513,65372,42605250,156885,0.14635561079771808,164657
2021-11-20,1995723,1788245,32190,12865854,29838307,14410,3686,93,65686,33225,42704161,98911,0.1456865262710922,175288
2021-11-21,2003980,1791964,32300,12901946,29864195,8257,3719,110,36092,25888,42766141,61980,0.13322039367537916,179716
2021-11-22,2018478,1807937,32409,12980073,29910125,14498,15973,109,78127,45930,42890198,124057,0.11686563434550247,178132
2021-11-23,2044368,1821104,32521,13084733,29938646,25890,13167,112,104660,28521,43023379,133181,0.1943970986852479,190743
2021-11-24,2062399,1833719,32614,13186166,29965515,18031,12615,93,101433,26869,43151681,128302,0.14053561129210768,196066
2021-11-25,2090325,1846290,32719,13287116,29999385,27926,12571,105,100950,33870,43286501,134820,0.20713543984572022,211316
2021-11-26,2110679,1859519,32833,13386987,30027747,20354,13229,114,99871,28362,43414734,128233,0.1587266928169816,218327
2021-11-27,2123203,1859716,32923,13461320,30035412,12524,197,90,74333,7665,43496732,81998,0.15273543257152614,230564
2021-11-28,2132503,1859871,33035,13511139,30045449,9300,155,112,49819,10037,43556588,59856,0.1553728949478749,239597
2021-11-29,2150111,1860460,33132,13598151,30088079,17608,589,97,87012,42630,43686230,129642,0.1358201817312291,256519
2021-11-30,2172084,1860920,33186,13696613,30112691,21973,460,54,98462,24612,43809304,123074,0.17853486520304856,277978
