date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-08,1828915,1709942,31213,12075333,29299588,9269,6676,48,49848,54456,41374921,104304,0.08886524006749501,87760
2021-11-09,1843476,1715507,31274,12144514,29338311,14561,5565,61,69181,38723,41482825,107904,0.13494402431791222,96695
2021-11-10,1856992,1721750,31346,12208649,29379502,13516,6243,72,64135,41191,41588151,105326,0.12832538974232383,103896
2021-11-11,1867404,1724865,31415,12272812,29428053,10412,3115,69,64163,48551,41700865,112714,0.09237539258654648,111124
2021-11-12,1881631,1732259,31483,12345882,29493618,14227,7394,68,73070,65565,41839500,138635,0.10262199300320987,117889
2021-11-13,1890803,1735923,31555,12391861,29528025,9172,3664,72,45979,34407,41919886,80386,0.1140994700569751,123325
2021-11-14,1896466,1739592,31616,12420200,29552148,5663,3669,61,28339,24123,41972348,52462,0.10794479813960581,125258
2021-11-15,1908002,1749792,31706,12487053,29609985,11536,10200,90,66853,57837,42097038,124690,0.09251744325928302,126504
2021-11-16,1930510,1758641,31774,12582505,29659550,22508,8849,68,95452,49565,42242055,145017,0.15520938924401967,140095
2021-11-17,1944655,1767143,31856,12644267,29682897,14145,8502,82,61762,23347,42327164,85109,0.1661986393918387,145656
2021-11-18,1958066,1775404,31974,12708509,29732698,13411,8261,118,64242,49801,42441207,114043,0.11759599449330516,150688
2021-11-19,1981022,1784662,32085,12800021,29796989,22956,9258,111,91512,64291,42597010,155803,0.14733991001456967,164275
2021-11-20,1995432,1788331,32177,12865705,29830029,14410,3669,92,65684,33040,42695734,98724,0.14596248126088895,174924
2021-11-21,2003688,1788468,32284,12901797,29855339,8256,137,107,36092,25310,42757136,61402,0.13445816097195532,182936
2021-11-22,2018183,1788949,32386,12979549,29897687,14495,481,102,77752,42348,42877236,120100,0.12069109075770192,196848
2021-11-23,2044060,1789395,32490,13083556,29924292,25877,446,104,104007,26605,43007848,130612,0.19812115272716135,222175
2021-11-24,2062064,1789742,32523,13139814,29946784,18004,347,33,56258,22492,43086598,78750,0.22862222222222223,239799
