date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-05,2247778,1977992,33910,14122625,30235282,6331,8442,110,39278,8689,44357907,47967,0.13198657410302916,235876
2021-12-06,2263341,2004904,34033,14209886,30275156,15563,26912,123,87261,39874,44485042,127135,0.12241318283714162,224404
2021-12-07,2282848,2029744,34141,14314096,30298668,19507,24840,108,104210,23512,44612764,127722,0.15273014829081913,218963
2021-12-08,2299043,2050505,34253,14402880,30322583,16195,20761,112,88784,23915,44725463,112699,0.14370136380979423,214285
2021-12-09,2313291,2070158,34366,14490475,30350880,14248,19653,113,87595,28297,44841355,115892,0.12294204949435682,208767
2021-12-10,2325689,2089461,34486,14577690,30373674,12398,19303,120,87215,22794,44951364,110009,0.1126998700106355,201742
2021-12-11,2334771,2097800,34586,14640364,30380724,9082,8339,100,62674,7050,45021088,69724,0.13025643967643852,202385
2021-12-12,2338889,2105462,34708,14668744,30388995,4118,7662,122,28380,8271,45057739,36651,0.11235709803279582,198719
2021-12-13,2350781,2132650,34821,14751688,30425030,11892,27188,113,82944,36035,45176718,118979,0.09995041141714084,183310
2021-12-14,2367477,2153410,34930,14848456,30447759,16696,20760,109,96768,22729,45296215,119497,0.13971898876122413,179137
2021-12-15,2379091,2172234,35053,14923921,30470930,11614,18824,123,75465,23171,45394851,98636,0.11774605620665883,171804
2021-12-16,2388584,2189404,35149,15002401,30500269,9493,17170,96,78480,29339,45502670,107819,0.08804570622988526,164031
2021-12-17,2397543,2205926,35233,15079317,30524124,8959,16522,84,76916,23855,45603441,100771,0.08890454595071995,156384
2021-12-18,2403525,2213014,35333,15129092,30534192,5982,7088,100,49775,10068,45663284,59843,0.09996156609795633,155178
2021-12-19,2407266,2219358,35401,15158816,30544177,3741,6344,68,29724,9985,45702993,39709,0.09421038051827042,152507
2021-12-20,2415845,2241659,35479,15232202,30575995,8579,22301,78,73386,31818,45808197,105204,0.08154632903691875,138707
2021-12-21,2427676,2258150,35559,15314735,30596911,11831,16491,80,82533,20916,45911646,103449,0.11436553277460391,133967
2021-12-22,2435365,2272891,35642,15393481,30615912,7689,14741,83,78746,19001,46009393,97747,0.07866226073434479,126832
2021-12-23,2442722,2285428,35698,15482841,30631038,7357,12537,56,89360,15126,46113879,104486,0.07041134697471431,121596
2021-12-24,2444768,2297588,35772,15503605,30635005,2046,12160,74,20764,3967,46138610,24731,0.08273017670130606,111408
2021-12-25,2445856,2302895,35837,15517221,30640202,1088,5307,65,13616,5197,46157423,18813,0.0578323499707649,107124
2021-12-26,2447872,2303026,35911,15538279,30649733,2016,131,74,21058,9531,46188012,30589,0.06590604465657589,108935
2021-12-27,2454728,2303408,35960,15594123,30671469,6856,382,49,55844,21736,46265592,77580,0.08837329208558907,115360
2021-12-28,2463806,2303840,36026,15653549,30687678,9078,432,66,59426,16209,46341227,75635,0.12002379850598267,123940
2021-12-29,2469951,2304176,36061,15693332,30701951,6145,336,35,39783,14273,46395283,54056,0.11367840757732722,129714
