date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-30,2172590,1912434,33291,13709525,30134351,21994,19141,120,114087,27676,43843876,141763,0.1551462652455154,226865
2021-12-01,2193728,1920959,33428,13810132,30158649,21138,8525,137,100607,24298,43968781,124905,0.16923261678875945,239341
2021-12-02,2212324,1941257,33550,13911363,30188674,18596,20298,122,101231,30025,44100037,131256,0.14167733284573658,237517
2021-12-03,2229991,1961801,33665,14011220,30213298,17667,20544,115,99857,24624,44224518,124481,0.14192527373655417,234525
2021-12-04,2240968,1970910,33770,14083082,30220534,10977,9109,105,71862,7236,44303616,79098,0.13877721307744822,236288
2021-12-05,2247298,1979309,33876,14122355,30229064,6330,8399,106,39273,8530,44351419,47803,0.13241846746020125,234113
2021-12-06,2262841,1979994,33992,14209602,30266362,15543,685,116,87247,37298,44475964,124545,0.12479826568710105,248855
2021-12-07,2282322,1980676,34092,14313729,30288744,19481,682,100,104127,22382,44602473,126509,0.15398904425772078,267554
2021-12-08,2298507,1981319,34188,14402478,30310798,16185,643,96,88749,22054,44713276,110803,0.14607005225490285,283000
2021-12-09,2312736,1981792,34242,14484317,30334289,14229,473,54,81839,23491,44818606,105330,0.13508971802905156,296702
