date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-23,2045113,1819988,32542,13081588,29951129,25909,13140,116,104776,30002,43032717,134778,0.1922346377005149,192583
2021-11-24,2063157,1832586,32635,13183063,29978860,18044,12598,93,101475,27731,43161923,129206,0.13965295729300498,197936
2021-11-25,2091090,1845115,32749,13284129,30014291,27933,12529,114,101066,35431,43298420,136497,0.20464186026066508,213226
2021-11-26,2111460,1858216,32866,13384082,30043628,20370,13101,117,99953,29337,43427710,129290,0.15755278830536004,220378
2021-11-27,2123987,1863960,32961,13458526,30051525,12527,5744,95,74444,7897,43510051,82341,0.15213563109508021,227066
2021-11-28,2133290,1869767,33081,13508417,30061799,9303,5807,120,49891,10274,43570216,60165,0.15462478184991274,230442
2021-11-29,2150899,1891997,33189,13595568,30109779,17609,22230,108,87151,47980,43705347,135131,0.13031058750397762,225713
2021-11-30,2172911,1911115,33309,13709666,30137622,22012,19118,120,114098,27843,43847288,141941,0.15507851853939314,228487
2021-12-01,2194056,1919753,33448,13810298,30162823,21145,8638,139,100632,25201,43973121,125833,0.16804018023888806,240855
2021-12-02,2212663,1940291,33572,13911548,30193369,18607,20538,124,101250,30546,44104917,131796,0.14118030896233574,238800
2021-12-03,2230334,1961034,33691,14011453,30218351,17671,20743,119,99905,24982,44229804,124887,0.14149591230472347,235609
2021-12-04,2241314,1970245,33800,14083322,30225688,10980,9211,109,71869,7337,44309010,79206,0.13862586167714566,237269
2021-12-05,2247644,1978722,33910,14122600,30234335,6330,8477,110,39278,8647,44356935,47925,0.13208137715179968,235012
2021-12-06,2263190,2005782,34033,14209855,30273776,15546,27060,123,87255,39441,44483631,126696,0.12270316347793142,223375
2021-12-07,2282680,2030708,34141,14314026,30297152,19490,24926,108,104171,23376,44611178,127547,0.15280641645824677,217831
2021-12-08,2298866,2051562,34253,14402798,30320905,16186,20854,112,88772,23753,44723703,112525,0.14384359031326371,213051
2021-12-09,2313105,2071044,34365,14490387,30348918,14239,19482,112,87589,28013,44839305,115602,0.12317260947042438,207696
2021-12-10,2325502,2090189,34484,14577599,30371561,12397,19145,119,87212,22643,44949160,109855,0.11284875517727914,200829
2021-12-11,2334583,2098455,34584,14640268,30378565,9081,8266,100,62669,7004,45018833,69673,0.13033743343906534,201544
2021-12-12,2338696,2106033,34706,14668646,30386789,4113,7578,122,28378,8224,45055435,36602,0.11237090869351402,197957
2021-12-13,2350584,2133057,34817,14751586,30422198,11888,27024,111,82940,35409,45173784,118349,0.10044867299258971,182710
2021-12-14,2367277,2153652,34925,14848349,30444481,16693,20595,108,96763,22283,45292830,119046,0.14022310703425567,178700
2021-12-15,2378891,2172371,35048,14923811,30467365,11614,18719,123,75462,22884,45391176,98346,0.11809326256278853,171472
2021-12-16,2388383,2189447,35144,15002290,30495710,9492,17076,96,78479,28345,45498000,106824,0.08885643675578522,163792
2021-12-17,2397344,2205913,35223,15079204,30519196,8961,16466,79,76914,23486,45598400,100400,0.08925298804780876,156208
2021-12-18,2403328,2206125,35318,15128973,30529122,5984,212,95,49769,9926,45658095,59695,0.10024290141552894,161885
2021-12-19,2407070,2206255,35384,15158696,30538885,3742,130,66,29723,9763,45697581,39486,0.09476776579040673,165431
2021-12-20,2415653,2206808,35453,15232078,30568120,8583,553,69,73382,29235,45800198,102617,0.08364111209643627,173392
2021-12-21,2427478,2207268,35494,15308468,30587230,11825,460,41,76390,19110,45895698,95500,0.1238219895287958,184716
